GO_term,category,bin_edge,with_term_hist,without_term_hist
Golgi lumen,cellcom,0.71,0.23127753303964738,0.13827526206752552
Golgi lumen,cellcom,0.72,0.21292217327459598,0.1390930052547665
Golgi lumen,cellcom,0.73,0.17621145374449323,0.1303022659919262
Golgi lumen,cellcom,0.74,0.19823788546255489,0.12084711038945264
Golgi lumen,cellcom,0.75,0.18722466960352407,0.1160684236390133
Golgi lumen,cellcom,0.76,0.1835535976505138,0.11123862793937139
Golgi lumen,cellcom,0.77,0.17621145374449323,0.10916871549666772
Golgi lumen,cellcom,0.78,0.19089574155653435,0.10193679918450552
Golgi lumen,cellcom,0.79,0.17621145374449323,0.09879359880854809
Golgi lumen,cellcom,0.8,0.18722466960352407,0.09122947432656925
Golgi lumen,cellcom,0.81,0.12481644640234937,0.09168945486939228
Golgi lumen,cellcom,0.8200000000000001,0.14684287812041102,0.08673188679674398
Golgi lumen,cellcom,0.8300000000000001,0.12481644640235076,0.08422754828581948
Golgi lumen,cellcom,0.84,0.12848751835535965,0.07712340434666273
Golgi lumen,cellcom,0.85,0.14317180616740074,0.07482350163254756
Golgi lumen,cellcom,0.86,0.11380323054331855,0.07180807362959651
Golgi lumen,cellcom,0.87,0.14317180616740074,0.06575166314909318
Golgi lumen,cellcom,0.88,0.12848751835535965,0.06455060284283302
Golgi lumen,cellcom,0.89,0.09544787077826718,0.0603852234828244
Golgi lumen,cellcom,0.9,0.07709251101321579,0.055555427783182496
Golgi lumen,cellcom,0.91,0.06240822320117469,0.05506989276575818
Golgi lumen,cellcom,0.92,0.0917767988252569,0.053204416119864754
Golgi lumen,cellcom,0.93,0.12481644640234937,0.056449834394227294
Golgi lumen,cellcom,0.9400000000000001,0.08076358296622607,0.05450769432453002
Golgi lumen,cellcom,0.9500000000000001,0.10279001468428886,0.04696912431715298
Golgi lumen,cellcom,0.96,0.10646108663729799,0.047071342215557574
Golgi lumen,cellcom,0.97,0.10646108663729799,0.04873238306464076
Golgi lumen,cellcom,0.98,0.10646108663729799,0.06281289856994599
Golgi lumen,cellcom,0.99,0.2900146842878118,0.1600732289024173
Golgi membrane,cellcom,0.0,17.658283993150825,20.782265553064484
Golgi membrane,cellcom,0.01,6.990489550883997,7.573143562005805
Golgi membrane,cellcom,0.02,5.0141315784044735,5.275760159417074
Golgi membrane,cellcom,0.03,3.903203845439729,4.241547359270956
Golgi membrane,cellcom,0.04,3.52980009489819,3.652865628048163
Golgi membrane,cellcom,0.05,3.1089472489839722,3.299073787635916
